Propellant 
+657         100.00 g   # NITROUS OXIDE                 
+1029     1 g   # EICOSANE (PARAFFIN)           

FR
+chamber_pressure     50.00-750 psi
+exit_pressure .001 psi

Stepping value 1:  NITROUS OXIDE                 
Stepping value 2: Chamber Pressure
Calculation case: Shifting equilibrium
Data column 1: Chamber Pressure
Data column 2: Chamber Temperature
Data column 3: Chamber M (g/mol)
Data column 4: Chamber Gamma
Data column 5: Exit C*
Data column 6: Exit Isp

Results: Shifting equilibrium
  Stepvalue 1  Stepvalue 2     Data  1     Data  2     Data  3     Data  4     Data  5     Data  6
        10.30         0.00       3.402    3067.545      26.793     1.13282  1536.98358   333.31446
        10.40         0.00       3.402    3065.279      26.829     1.13288  1535.36054   332.50476
        10.50         0.00       3.402    3062.984      26.863     1.13296  1533.74880   331.70410
        10.60         0.00       3.402    3060.662      26.897     1.13303  1532.14816   330.91247
        10.70         0.00       3.402    3058.315      26.931     1.13312  1530.55879   330.12984
        10.80         0.00       3.402    3055.946      26.963     1.13321  1528.98007   329.35619
        10.90         0.00       3.402    3053.555      26.995     1.13330  1527.41285   328.59144
        11.00         0.00       3.402    3051.145      27.027     1.13340  1525.85752   327.83551
        11.10         0.00       3.402    3048.716      27.058     1.13350  1524.31327   327.08832
        11.20         0.00       3.402    3046.272      27.088     1.13361  1522.77906   326.34976
        11.30         0.00       3.402    3043.813      27.118     1.13372  1521.25763   325.61975
        11.40         0.00       3.402    3041.339      27.147     1.13384  1519.74586   324.89816
        11.50         0.00       3.402    3038.853      27.176     1.13396  1518.24607   324.18491
        11.60         0.00       3.402    3036.356      27.204     1.13409  1516.75662   323.47986
        11.70         0.00       3.402    3033.848      27.232     1.13422  1515.27809   322.78291
        11.80         0.00       3.402    3031.331      27.259     1.13435  1513.81015   322.09394
        11.90         0.00       3.402    3028.806      27.286     1.13449  1512.35274   321.41286
        12.00         0.00       3.402    3026.272      27.312     1.13463  1510.90620   320.73952
        12.10         0.00       3.402    3023.732      27.338     1.13477  1509.47017   320.07383
        12.20         0.00       3.402    3021.186      27.363     1.13492  1508.04467   319.41567
        12.30         0.00       3.402    3018.635      27.388     1.13507  1506.62909   318.76493
        12.40         0.00       3.402    3016.079      27.412     1.13523  1505.22312   318.12149
        12.50         0.00       3.402    3013.519      27.436     1.13538  1503.82741   317.48525
        12.60         0.00       3.402    3010.956      27.460     1.13554  1502.44115   316.85609
        12.70         0.00       3.402    3008.390      27.483     1.13571  1501.06537   316.23393
        12.80         0.00       3.402    3005.821      27.506     1.13587  1499.69925   315.61863
        12.90         0.00       3.402    3003.251      27.529     1.13604  1498.34235   315.01009
        13.00         0.00       3.402    3000.680      27.551     1.13621  1496.99497   314.40822
        13.10         0.00       3.402    2998.107      27.573     1.13639  1495.65630   313.81293
        13.20         0.00       3.402    2995.534      27.594     1.13656  1494.32746   313.22409
        13.30         0.00       3.402    2992.962      27.615     1.13674  1493.00719   312.64162
        13.40         0.00       3.402    2990.389      27.636     1.13692  1491.69626   312.06542
        13.50         0.00       3.402    2987.817      27.656     1.13711  1490.39309   311.49537
        13.60         0.00       3.402    2985.246      27.676     1.13729  1489.09946   310.93143
        13.70         0.00       3.402    2982.677      27.696     1.13748  1487.81407   310.37345
        13.80         0.00       3.402    2980.109      27.715     1.13767  1486.53734   309.82137
        13.90         0.00       3.402    2977.543      27.734     1.13787  1485.26902   309.27511
        14.00         0.00       3.402    2974.980      27.753     1.13806  1484.00960   308.73456
        14.10         0.00       3.402    2972.419      27.772     1.13826  1482.75517   308.19964
        14.20         0.00       3.402    2969.860      27.790     1.13846  1481.51288   307.67027
        14.30         0.00       3.402    2967.304      27.808     1.13866  1480.27668   307.14636
        14.40         0.00       3.402    2964.752      27.826     1.13886  1479.04891   306.62783
        14.50         0.00       3.402    2962.203      27.843     1.13907  1477.82816   306.11462
        14.60         0.00       3.402    2959.657      27.860     1.13928  1476.61510   305.60662
        14.70         0.00       3.402    2957.116      27.877     1.13949  1475.40986   305.10377
        14.80         0.00       3.402    2954.578      27.894     1.13970  1474.21193   304.60598
        14.90         0.00       3.402    2952.044      27.910     1.13991  1473.02116   304.11320
        15.00         0.00       3.402    2949.514      27.926     1.14012  1471.83766   303.62534
        15.10         0.00       3.402    2946.989      27.942     1.14034  1470.66122   303.14233
        15.20         0.00       3.402    2944.468      27.958     1.14056  1469.49227   302.66411
        15.30         0.00       3.402    2941.952      27.973     1.14078  1468.32953   302.19059
        15.40         0.00       3.402    2939.441      27.988     1.14100  1467.17441   301.72171
        15.50         0.00       3.402    2936.934      28.003     1.14122  1466.02550   301.25741
        15.60         0.00       3.402    2934.433      28.018     1.14145  1464.88351   300.79763
        15.70         0.00       3.402    2931.936      28.032     1.14167  1463.74868   300.34228
        15.80         0.00       3.402    2929.445      28.047     1.14190  1462.61976   299.89133
        15.90         0.00       3.402    2926.959      28.061     1.14213  1461.49755   299.44469
        16.00         0.00       3.402    2924.479      28.074     1.14236  1460.38174   299.00231
        16.10         0.00       3.402    2922.004      28.088     1.14259  1459.27178   298.56414
        16.20         0.00       3.402    2919.535      28.102     1.14282  1458.16928   298.13010
        16.30         0.00       3.402    2917.071      28.115     1.14306  1457.07194   297.70015
        16.40         0.00       3.402    2914.613      28.128     1.14329  1455.98068   297.27422
        16.50         0.00       3.402    2912.160      28.141     1.14353  1454.89543   296.85227
        16.60         0.00       3.402    2909.714      28.154     1.14377  1453.81672   296.43422
        16.70         0.00       3.402    2907.273      28.166     1.14401  1452.74367   296.02006
        16.80         0.00       3.402    2904.839      28.178     1.14425  1451.67645   295.60969
        16.90         0.00       3.402    2902.410      28.191     1.14449  1450.61505   295.20308
        17.00         0.00       3.402    2899.988      28.203     1.14474  1449.55900   294.80018
        17.10         0.00       3.402    2897.571      28.215     1.14498  1448.50882   294.40093
        17.20         0.00       3.402    2895.161      28.226     1.14522  1447.46470   294.00530
        17.30         0.00       3.402    2892.757      28.238     1.14547  1446.42567   293.61322
        17.40         0.00       3.402    2890.360      28.249     1.14572  1445.39218   293.22466
        17.50         0.00       3.402    2887.968      28.260     1.14597  1444.36381   292.83954
        17.60         0.00       3.402    2885.583      28.271     1.14622  1443.34132   292.45786
        17.70         0.00       3.402    2883.204      28.282     1.14647  1442.32407   292.07955
        17.80         0.00       3.402    2880.832      28.293     1.14672  1441.31186   291.70457
        17.90         0.00       3.402    2878.466      28.304     1.14697  1440.30553   291.33288
